time	temperature	pressure	humidity	altitude
2019-11-28T21:34:02.433Z	19.39	1000.67	48.97	105.10
2019-11-28T21:35:03.204Z	19.39	1000.69	48.96	104.93
2019-11-28T21:36:03.977Z	19.39	1000.71	48.94	104.59
2019-11-28T21:37:04.753Z	19.39	1000.73	48.92	104.59
2019-11-28T21:38:05.530Z	19.38	1000.77	48.94	104.09
2019-11-28T21:39:06.307Z	19.38	1000.81	48.92	103.75
2019-11-28T21:40:07.080Z	19.38	1000.83	48.88	103.92
2019-11-28T21:41:07.855Z	19.38	1000.83	48.88	103.75
2019-11-28T21:42:08.630Z	19.38	1000.87	48.86	103.75
2019-11-28T21:43:09.405Z	19.38	1000.85	48.85	103.59
2019-11-28T21:44:10.181Z	19.37	1000.85	48.84	103.59
2019-11-28T21:45:10.958Z	19.37	1000.87	48.85	103.33
2019-11-28T21:46:11.735Z	19.36	1000.90	48.86	103.17
2019-11-28T21:47:12.510Z	19.36	1000.88	48.83	103.50
2019-11-28T21:48:13.283Z	19.36	1000.90	49.08	103.17
2019-11-28T21:49:14.058Z	19.37	1000.90	48.93	103.17
2019-11-28T21:50:14.829Z	19.37	1000.92	48.82	102.83
2019-11-28T21:51:15.604Z	19.37	1000.94	48.79	102.83
2019-11-28T21:52:16.378Z	19.37	1000.94	48.82	102.83
2019-11-28T21:53:17.154Z	19.37	1000.92	48.81	103.00
2019-11-28T21:54:17.929Z	19.37	1000.92	48.78	103.00
2019-11-28T21:55:18.707Z	19.37	1000.94	48.77	102.83
2019-11-28T21:56:19.482Z	19.36	1000.96	48.81	102.66
2019-11-28T21:57:20.257Z	19.36	1000.96	48.76	102.66
2019-11-28T21:58:21.031Z	19.37	1000.96	48.62	102.83
2019-11-28T21:59:21.804Z	19.38	1000.96	48.60	102.66
2019-11-28T22:00:22.579Z	19.39	1000.98	48.67	102.49
2019-11-28T22:01:23.354Z	19.39	1000.98	48.69	102.49
2019-11-28T22:02:24.128Z	19.39	1001.00	48.63	102.32
2019-11-28T22:03:24.899Z	19.39	1001.02	48.58	102.16
2019-11-28T22:04:25.675Z	19.40	1001.06	48.59	101.99
2019-11-28T22:05:26.450Z	19.40	1001.08	48.59	101.65
2019-11-28T22:06:27.225Z	19.40	1001.08	48.63	101.48
2019-11-28T22:07:28.000Z	19.40	1001.10	48.69	101.48
2019-11-28T22:08:28.775Z	19.41	1001.12	48.74	101.48
2019-11-28T22:09:29.553Z	19.41	1001.12	48.74	101.15
2019-11-28T22:10:30.326Z	19.42	1001.16	48.84	101.15
2019-11-28T22:11:31.098Z	19.43	1001.16	48.90	101.15
2019-11-28T22:12:31.866Z	19.44	1001.20	48.99	100.98
2019-11-28T22:13:32.634Z	19.45	1001.20	48.96	100.64
2019-11-28T22:14:33.403Z	19.47	1001.22	49.10	100.14
2019-11-28T22:15:34.173Z	19.51	1001.22	49.29	100.31
2019-11-28T22:16:34.940Z	19.56	1001.26	49.73	100.31
2019-11-28T22:17:35.706Z	19.61	1001.26	49.87	99.97
2019-11-28T22:18:36.470Z	19.63	1001.30	49.94	99.80
2019-11-28T22:19:37.234Z	19.64	1001.32	49.75	99.63
2019-11-28T22:20:38.001Z	19.64	1001.32	49.64	99.63
2019-11-28T22:21:38.765Z	19.64	1001.34	49.63	99.47
2019-11-28T22:22:39.527Z	19.65	1001.36	49.63	99.30
2019-11-28T22:23:40.295Z	19.65	1001.38	49.61	99.21
2019-11-28T22:24:41.063Z	19.66	1001.38	49.62	99.21
2019-11-28T22:25:41.829Z	19.67	1001.39	49.61	99.05
2019-11-28T22:26:42.595Z	19.67	1001.45	49.60	98.71
2019-11-28T22:27:43.361Z	19.68	1001.47	49.58	98.54
2019-11-28T22:28:44.129Z	19.69	1001.47	49.57	98.37
2019-11-28T22:29:44.899Z	19.69	1001.51	49.57	98.21
2019-11-28T22:30:45.664Z	19.70	1001.51	49.52	98.21
2019-11-28T22:31:46.429Z	19.70	1001.53	49.52	98.21
2019-11-28T22:32:47.194Z	19.71	1001.57	49.50	97.70
2019-11-28T22:33:47.961Z	19.71	1001.59	49.51	97.53
2019-11-28T22:34:48.726Z	19.72	1001.59	49.48	97.53
2019-11-28T22:35:49.494Z	19.72	1001.59	49.38	97.53
2019-11-28T22:36:50.263Z	19.73	1001.63	49.31	97.20
2019-11-28T22:37:51.033Z	19.74	1001.63	49.41	97.20
2019-11-28T22:38:51.802Z	19.74	1001.65	49.42	97.03
2019-11-28T22:39:52.569Z	19.75	1001.69	49.40	96.52
2019-11-28T22:40:53.340Z	19.75	1001.69	49.37	96.36
2019-11-28T22:41:54.110Z	19.75	1001.71	49.48	96.19
2019-11-28T22:42:54.878Z	19.74	1001.71	49.36	96.52
2019-11-28T22:43:55.648Z	19.74	1001.73	49.48	96.36
2019-11-28T22:44:56.417Z	19.74	1001.73	49.44	96.36
2019-11-28T22:45:57.185Z	19.74	1001.75	49.30	96.19
2019-11-28T22:46:57.951Z	19.74	1001.77	49.37	96.02
2019-11-28T22:47:58.720Z	19.74	1001.79	49.42	95.85
2019-11-28T22:48:59.487Z	19.74	1001.81	49.40	95.68
2019-11-28T22:50:00.254Z	19.75	1001.83	49.62	95.35
2019-11-28T22:51:01.021Z	19.78	1001.85	49.45	95.18
2019-11-28T22:52:01.787Z	19.82	1001.89	49.55	94.93
2019-11-28T22:53:02.553Z	19.86	1001.90	50.35	94.93
2019-11-28T22:54:03.324Z	19.91	1001.92	49.49	94.59
